plant_id,name,type,latitude,longitude,nearest_river_node_id,snap_distance_m
WTW_way_90547675,Unnamed Facility (90547675),wastewater_plant,53.736585,-1.2961984,NODE_446768.360000_427185.280000,363.7
WTW_way_90610806,Unnamed Facility (90610806),wastewater_plant,54.5371217,-1.073986,NODE_460003.650000_516384.840000,231.03
WTW_way_91004051,Unnamed Facility (91004051),wastewater_plant,51.1051826,0.9791886,NODE_608608.620000_138113.110000,105.95
WTW_way_91007217,Canterbury WTW,wastewater_plant,51.2959034,1.1085291,NODE_616623.480000_159888.160000,214.27
WTW_way_91082445,Unnamed Facility (91082445),wastewater_plant,50.9781119,0.0234575,NODE_542465.830000_122118.010000,448.67
WTW_way_91087977,Unnamed Facility (91087977),wastewater_plant,50.8942072,0.4392428,NODE_571658.710000_113546.420000,188.33
WTW_way_91220190,Unnamed Facility (91220190),wastewater_plant,52.3140526,-2.0605478,NODE_395865.190000_268185.770000,273.18
WTW_way_91293458,Unnamed Facility (91293458),wastewater_plant,51.308751,0.4661276,NODE_571783.120000_159817.880000,364.7
WTW_way_91874701,Leeds WTW,wastewater_plant,51.2522438,0.6111943,NODE_582354.310000_154062.630000,483.52
WTW_way_91888161,Ben Rhydding Wastewater Treatment Plant,wastewater_plant,53.9236191,-1.7812615,NODE_414653.230000_447548.630000,192.86
WTW_way_92024699,Whitewall Creek WTW,wastewater_plant,51.4029758,0.5164107,NODE_575206.000000_169894.900000,227.98
WTW_way_92140318,Peel Green,wastewater_plant,53.4722497,-2.3665513,NODE_375342.400000_397533.030000,465.81
WTW_way_92438306,Alloa Wastewater Treatment Works,wastewater_plant,56.1060263,-3.7919517,NODE_288650.920000_691711.210000,98.73
WTW_way_92655471,Saxilby STW,wastewater_plant,53.2638237,-0.6723764,NODE_488522.550000_375224.360000,338.31
WTW_way_92749474,Budds Farm Havant WTW,wastewater_plant,50.8438594,-0.9959439,NODE_470420.740000_105472.440000,372.01
WTW_way_92877464,Sewage Treatment Works,wastewater_plant,52.0162255,-0.4886048,NODE_503661.210000_236523.170000,205.49
WTW_way_92877866,Driffield Waste Water Treatment Works,wastewater_plant,53.9982194,-0.4306368,NODE_502897.080000_456635.590000,309.56
WTW_way_92890766,Eastry STW,wastewater_plant,51.250687,1.3220944,NODE_632064.390000_155371.800000,144.88
WTW_way_93461863,Sudbury STW,wastewater_plant,52.0378558,0.7124678,NODE_586294.410000_241075.660000,192.04
WTW_way_93474682,Sutton Valence WTW,wastewater_plant,51.2039258,0.5886213,NODE_581236.830000_147965.410000,357.92
WTW_way_93641250,Rye Wastewater Treatment Works,wastewater_plant,50.9451739,0.7444921,NODE_593172.030000_119801.730000,281.45
WTW_way_93646482,Malvern (STW),wastewater_plant,52.1012936,-2.2945915,NODE_379789.900000_244615.580000,235.14
WTW_way_93871983,Somersham STW (Cambs),wastewater_plant,52.3769468,0.0032503,NODE_536181.540000_277391.930000,286.06
WTW_way_93916811,Unnamed Facility (93916811),wastewater_plant,54.6378609,-1.2371125,NODE_449418.570000_526769.670000,474.03
WTW_way_94357807,Unnamed Facility (94357807),wastewater_plant,56.0417817,-3.5097011,NODE_305917.340000_684072.220000,210.61
WTW_way_94411272,Unnamed Facility (94411272),wastewater_plant,51.2252806,0.7256657,NODE_590467.630000_151331.050000,461.07
WTW_way_94427665,East Peckham WTW,wastewater_plant,51.216261,0.4032942,NODE_568199.020000_149011.380000,267.24
WTW_way_94555157,Llanerchymedd Sewage Works,wastewater_plant,53.3328126,-4.3783819,NODE_241419.820000_384641.510000,385.14
WTW_way_94725859,Kincardine Wastewater Treatment Works,wastewater_plant,56.0645011,-3.7191563,NODE_292669.290000_687359.400000,483.75
WTW_way_94746282,Penshurst Sewage Works,wastewater_plant,51.1735815,0.1897848,NODE_552979.190000_143905.960000,197.1
WTW_way_94747658,Bidborough WTW,wastewater_plant,51.160558,0.2312708,NODE_555851.360000_142519.620000,265.97
WTW_way_94748368,Speldhurst WTW,wastewater_plant,51.1562177,0.2233128,NODE_555361.900000_142169.220000,264.95
WTW_way_94783343,Tunbridge Wells North Wastewater Treatment Works,wastewater_plant,51.1581737,0.2902234,NODE_560214.710000_142710.750000,338.93
WTW_way_94810627,Pembury WTW,wastewater_plant,51.1593966,0.3482848,NODE_564472.610000_142661.740000,171.8
WTW_way_95098791,Unnamed Facility (95098791),wastewater_plant,51.1387232,0.4588715,NODE_572415.140000_140674.980000,315.11
WTW_way_95132225,Great Glen STW,wastewater_plant,52.5446352,-1.031976,NODE_465855.130000_295010.850000,498.56
WTW_way_95140154,Unnamed Facility (95140154),wastewater_plant,51.0445814,0.4283387,NODE_570349.500000_129935.470000,121.13
WTW_way_95392407,Unnamed Facility (95392407),wastewater_plant,51.0364964,0.5220426,NODE_576705.020000_129469.030000,234.19
WTW_way_95550607,Tenterden Wastewater Treatment Plant,wastewater_plant,51.0614534,0.6635701,NODE_586589.260000_132617.880000,192.15
WTW_way_95563672,Daventry STW,wastewater_plant,52.2803634,-1.0930671,NODE_462319.230000_265309.340000,420.82
WTW_way_95566730,Benenden WTW,wastewater_plant,51.0716781,0.5939671,NODE_581979.010000_133362.510000,184.33
WTW_way_95736945,Bishops Waltham Water Treatment Works,wastewater_plant,50.9421998,-1.2298353,NODE_454139.540000_115978.410000,179.53
WTW_way_95810340,Unnamed Facility (95810340),wastewater_plant,51.1183522,0.6387008,NODE_584729.140000_138347.120000,417.49
WTW_way_95811504,Skegby (STW),wastewater_plant,53.1488155,-1.2595324,NODE_449334.820000_361941.800000,483.85
WTW_way_95817330,Sutton in Ashfield Water Treatment Works,wastewater_plant,53.1291231,-1.2371994,NODE_451296.820000_359294.440000,179.28
WTW_way_95921913,Kingston Water Treatment Plant,wastewater_plant,53.4520452,-2.0945835,NODE_393769.420000_395181.160000,154.24
WTW_way_95927394,Eden Vale East Grinstead WTW,wastewater_plant,51.1412348,-0.0107744,NODE_539521.690000_139864.050000,270.34
WTW_way_96578062,Unnamed Facility (96578062),wastewater_plant,55.983725,-3.6257075,NODE_298618.990000_678092.160000,155.95
WTW_way_96580724,Unnamed Facility (96580724),water_works,52.3099167,-0.622002,NODE_494404.400000_269130.350000,445.99
WTW_way_96580725,Unnamed Facility (96580725),water_works,52.3110365,-0.6230144,NODE_494404.400000_269130.350000,454.8
WTW_way_96580726,Unnamed Facility (96580726),water_works,52.3104977,-0.6209275,NODE_494404.400000_269130.350000,349.18
WTW_way_96580727,Unnamed Facility (96580727),water_works,52.3098656,-0.6227018,NODE_494404.400000_269130.350000,489.02
WTW_way_96580730,Unnamed Facility (96580730),water_works,52.3104519,-0.6214241,NODE_494404.400000_269130.350000,380.7
WTW_way_96580740,Unnamed Facility (96580740),water_works,52.3107957,-0.6210081,NODE_494404.400000_269130.350000,337.34
WTW_way_96580747,Unnamed Facility (96580747),water_works,52.31075,-0.6215047,NODE_494404.400000_269130.350000,369.9
WTW_way_96581037,Unnamed Facility (96581037),water_works,52.3112258,-0.6204293,NODE_494404.400000_269130.350000,281.33
WTW_way_96581040,Unnamed Facility (96581040),water_works,52.3112817,-0.6215583,NODE_494404.400000_269130.350000,351.86
WTW_way_96581043,Unnamed Facility (96581043),water_works,52.3113202,-0.6211525,NODE_494404.400000_269130.350000,324.16
WTW_way_96581045,Unnamed Facility (96581045),water_works,52.3112643,-0.6200235,NODE_494404.400000_269130.350000,254.21
WTW_way_96581049,Unnamed Facility (96581049),water_works,52.3115368,-0.6216226,NODE_494404.400000_269130.350000,349.06
WTW_way_96581050,Unnamed Facility (96581050),water_works,52.3114809,-0.6204936,NODE_494404.400000_269130.350000,275.97
WTW_way_96581052,Unnamed Facility (96581052),water_works,52.3115195,-0.6200878,NODE_494404.400000_269130.350000,248.26
WTW_way_96581054,Unnamed Facility (96581054),water_works,52.3092864,-0.6206852,NODE_494404.400000_269130.350000,425.94
WTW_way_96581056,Unnamed Facility (96581056),water_works,52.3115753,-0.6212168,NODE_494404.400000_269130.350000,321.11
WTW_way_96581058,Unnamed Facility (96581058),water_works,52.3095336,-0.6207464,NODE_494404.400000_269130.350000,408.34
WTW_way_96581060,Unnamed Facility (96581060),water_works,52.3092484,-0.6210776,NODE_494404.400000_269130.350000,446.92
WTW_way_96581596,Unnamed Facility (96581596),water_works,52.3110636,-0.6211781,NODE_494404.400000_269130.350000,335.42
WTW_way_96581598,Unnamed Facility (96581598),water_works,52.3112706,-0.6222723,NODE_494404.400000_269130.350000,399.05
WTW_way_96581606,Unnamed Facility (96581606),water_works,52.310076,-0.6208936,NODE_494404.400000_269130.350000,374.77
WTW_way_96581608,Unnamed Facility (96581608),water_works,52.3119852,-0.6215592,NODE_494404.400000_269130.350000,337.84
WTW_way_96581610,Unnamed Facility (96581610),water_works,52.3100462,-0.6213955,NODE_494404.400000_269130.350000,403.93
WTW_way_96581611,Unnamed Facility (96581611),water_works,52.3098645,-0.6210575,NODE_494404.400000_269130.350000,398.4
WTW_way_96644386,Stoke Water Treatment Works,wastewater_plant,51.4472321,0.6443922,NODE_583881.580000_175174.190000,171.81
WTW_way_96704458,Effluent Plant,wastewater_plant,51.2559419,1.0232142,NODE_611397.520000_155167.480000,357.09
WTW_way_96704459,Unnamed Facility (96704459),wastewater_plant,51.2587596,1.0334972,NODE_611404.340000_155249.920000,395.27
WTW_way_97017597,Kiltarlity Wastewater Treatment Plant,wastewater_plant,57.4433703,-4.4907405,NODE_250482.610000_841746.530000,257.47
WTW_way_97411437,Aboyne Wastewater Treatment Plant,wastewater_plant,57.0723536,-2.7564959,NODE_353879.840000_798021.230000,386.67
WTW_way_97425024,Harrietsham WTW,wastewater_plant,51.2369917,0.6750531,NODE_586496.560000_152115.490000,345.52
WTW_way_97442580,Stoney Stanton (STW),wastewater_plant,52.5523238,-1.2621607,NODE_450455.350000_294832.400000,491.19
WTW_way_97557539,Blackminster (STW),wastewater_plant,52.1011137,-1.9033263,NODE_406684.820000_244329.620000,427.82
WTW_way_97559175,Abergarwed WwTW,wastewater_plant,51.705759,-3.7144176,NODE_281728.400000_202118.410000,109.34
WTW_way_97724943,Cynon Waste Water Treatment Works,wastewater_plant,51.6287485,-3.329572,NODE_308079.650000_192872.440000,180.03
WTW_way_98171656,Unnamed Facility (98171656),wastewater_plant,51.0485164,-0.2856931,NODE_520285.370000_129427.900000,345.3
WTW_way_98188669,Unnamed Facility (98188669),wastewater_plant,51.040695,-0.1273475,NODE_531487.860000_128379.330000,148.98
WTW_way_98351296,Unnamed Facility (98351296),wastewater_plant,57.5322412,-3.1952944,NODE_328603.210000_850046.180000,302.43
WTW_way_98352312,Waste Water Works,wastewater_plant,52.323284,-0.1490245,NODE_526394.740000_271494.470000,443.87
WTW_way_98802575,Meres Farm Mayfield WTW,wastewater_plant,51.0054177,0.250262,NODE_558091.140000_125151.760000,191.79
WTW_way_98941452,Frant WTW,wastewater_plant,51.0796945,0.2848942,NODE_560127.270000_133594.930000,44.67
WTW_way_99018836,Redgate Mill Crowborough Wastewater Treatment Works,wastewater_plant,51.0672038,0.2150592,NODE_555314.510000_132283.280000,186.82
WTW_way_99239092,Unnamed Facility (99239092),wastewater_plant,50.9926645,0.1293646,NODE_549350.910000_123605.300000,183.08
WTW_way_99313893,Uckfield Waste Water Treatment Plant,wastewater_plant,50.9652101,0.0849144,NODE_546097.430000_120470.570000,402.24
WTW_way_99314938,Hartfield WTW,wastewater_plant,51.1051878,0.1167175,NODE_548393.830000_136195.790000,133.62
WTW_way_99592731,Killearn Waste Water Treatment Works,wastewater_plant,56.0298425,-4.3819893,NODE_251729.860000_684364.290000,102.65
WTW_way_99614189,Holly Green Sewage Treatment Works,wastewater_plant,52.0708803,-2.2096827,NODE_385506.100000_241255.870000,266.79
WTW_way_100100135,Unnamed Facility (100100135),wastewater_plant,54.5210984,-1.4259941,NODE_437452.090000_514471.670000,396.27
WTW_way_100261372,Ilkley Waste Water Treatment Plant,wastewater_plant,53.9309226,-1.8112448,NODE_412732.780000_448403.130000,253.44
WTW_way_100477237,Charlbury Wastewater Treatment Works,wastewater_plant,51.869711,-1.4872045,NODE_435355.030000_219277.300000,146.8
WTW_way_100506696,Unnamed Facility (100506696),water_works,53.3779993,-1.573507,NODE_428545.900000_386757.550000,141.44
WTW_way_100506698,Unnamed Facility (100506698),water_works,53.3776014,-1.573558,NODE_428545.900000_386757.550000,109.1
WTW_way_100506710,Unnamed Facility (100506710),water_works,53.3777111,-1.5725727,NODE_428545.900000_386757.550000,88.53
WTW_way_100506717,Yorkshire Water Rivelin WTW,water_works,53.3782697,-1.5719802,NODE_428545.900000_386757.550000,151.91
WTW_way_100528743,Saltford Water Recycling Centre,wastewater_plant,51.4133887,-2.4448473,NODE_369454.450000_168062.980000,417.1
WTW_way_100543599,Weir Wood Treatment Works,water_works,51.1014432,0.0089105,NODE_540680.130000_135165.350000,332.37
WTW_way_101415986,Chatton STW,wastewater_plant,55.5516957,-1.9098013,NODE_405958.630000_628990.990000,362.73
WTW_way_101713468,Lletty Brongu (nr Maesteg) Waste Water Treatment Works,wastewater_plant,51.5811454,-3.6203349,NODE_287898.390000_188255.680000,116.55
WTW_way_101714249,Bridgend Paper Mill Wastewater Treatment Works,wastewater_plant,51.5720821,-3.614738,NODE_288064.450000_187112.060000,131.85
WTW_way_102191612,Morpeth STW,wastewater_plant,55.1690786,-1.6757383,NODE_420593.630000_586383.800000,298.36
WTW_way_102274659,Kendal Waste Water Treatment Works,wastewater_plant,54.3108668,-2.7457388,NODE_351761.990000_490904.450000,193.65
WTW_way_102953542,Daldowie Sewage Works,wastewater_plant,55.8335718,-4.1239342,NODE_267158.730000_662236.880000,180.41
WTW_way_103026578,West Stow Sewage Treatment Works,wastewater_plant,52.3059055,0.6546829,NODE_581203.960000_270626.570000,251.66
WTW_way_103056283,Nutley WTW,wastewater_plant,51.0392513,0.0531067,NODE_543735.830000_128867.330000,364.96
WTW_way_103078488,Milborne Port Sewage Works,wastewater_plant,50.9546338,-2.4523706,NODE_367852.380000_117235.470000,481.68
WTW_way_103126532,Danehill WTW,wastewater_plant,51.0285466,0.0063576,NODE_540852.680000_127445.010000,89.28
WTW_way_103574523,Tilbury Sewage Treatment Works,wastewater_plant,51.4557258,0.3811931,NODE_565311.840000_175634.230000,223.73
WTW_way_103960214,Blashford Lakes Water Treatment Works,water_works,50.8724904,-1.7837385,NODE_415454.020000_108379.310000,283.66
WTW_way_104028804,Foxton STW (Cambs),wastewater_plant,52.1226498,0.045653,NODE_539979.110000_249474.280000,389.95
WTW_way_104062292,Scaynes Hill WTW,wastewater_plant,51.0027864,-0.0365969,NODE_537759.030000_124679.870000,263.93
WTW_way_104211430,Burton Coggles STW,wastewater_plant,52.821364,-0.5446665,NODE_498178.010000_325869.100000,14.18
WTW_way_104570348,Parc Y Splott WwTW,wastewater_plant,51.8358154,-4.3270741,NODE_240158.570000_217799.770000,393.26
WTW_way_104742563,Unnamed Facility (104742563),wastewater_plant,53.8015476,-1.8863596,NODE_407766.540000_434027.560000,212.89
WTW_way_104799107,Colchester Sewage Treatment Works,wastewater_plant,51.8731607,0.9340713,NODE_602164.750000_223834.950000,379.41
WTW_way_104859153,Unnamed Facility (104859153),wastewater_plant,50.8954685,-0.3151879,NODE_518292.900000_111857.720000,330.88
WTW_way_104969463,Unnamed Facility (104969463),wastewater_plant,50.9282769,0.7048758,NODE_590380.200000_117891.250000,222.77
WTW_way_105020186,Unnamed Facility (105020186),wastewater_plant,51.0657992,0.8515073,NODE_599670.830000_133646.990000,277.37
WTW_way_105466335,Peebles Waste Water Treatment Works,wastewater_plant,55.6464074,-3.1603563,NODE_327064.660000_639784.330000,34.04
WTW_way_105613231,Newhaven Wastewater Treatment Works,wastewater_plant,50.7877004,0.0603342,NODE_545298.210000_100634.810000,74.48
WTW_way_105969465,Unnamed Facility (105969465),wastewater_plant,54.3071474,-2.1943858,NODE_387335.580000_490278.020000,145.4
WTW_way_106318215,Therfield Wastewater Treatment Works,wastewater_plant,51.9951784,-0.0462761,NODE_534337.030000_235049.910000,298.37
WTW_way_106824783,Haltwhistle STW,wastewater_plant,54.967885,-2.4450459,NODE_371315.090000_563500.020000,407.88
WTW_way_107127471,Derby Sewage Works,wastewater_plant,52.9096284,-1.4196832,NODE_438673.840000_334900.600000,454.15
WTW_way_107201807,Unnamed Facility (107201807),wastewater_plant,52.3371614,1.5091599,NODE_639316.760000_276854.070000,168.48
WTW_way_107531571,Unnamed Facility (107531571),wastewater_plant,51.0394673,-0.0949124,NODE_533590.770000_128510.810000,125.34
WTW_way_107606254,Findern STW,wastewater_plant,52.8684187,-1.5314081,NODE_431702.920000_329836.190000,374.23
WTW_way_108375330,Unnamed Facility (108375330),wastewater_plant,52.2191724,1.190485,NODE_617643.860000_262773.430000,398.0
WTW_way_108937772,Unnamed Facility (108937772),wastewater_plant,53.470337,-1.1351482,NODE_457374.780000_397868.250000,474.33
WTW_way_109294914,Stonham Aspal STW,wastewater_plant,52.1930628,1.1120881,NODE_612957.890000_259748.390000,257.53
WTW_way_109696447,Unnamed Facility (109696447),wastewater_plant,52.0583525,1.1056902,NODE_612746.930000_244939.940000,470.53
WTW_way_109697952,Unnamed Facility (109697952),wastewater_plant,52.0900665,-2.5199502,NODE_364473.990000_243672.770000,22.01
WTW_way_110130893,Unnamed Facility (110130893),water_works,56.2528115,-4.5778899,NODE_240619.410000_709972.690000,366.03
WTW_way_110304473,Milnhay - Heanor (STW),wastewater_plant,53.0130251,-1.321099,NODE_445773.360000_346451.310000,136.02
WTW_way_110603543,Unnamed Facility (110603543),wastewater_plant,52.205252,-1.972939,NODE_402069.680000_255944.580000,409.79
WTW_way_110890305,Stratford - Milcote Sewage Treatment Works,wastewater_plant,52.1739981,-1.7353665,NODE_418264.150000_253354.380000,468.4
WTW_way_111507136,Little Wratting Processing Plant,wastewater_plant,52.0999271,0.480556,NODE_569951.620000_247682.760000,167.66
WTW_way_111507766,Wargrave Sewage Treatment Works,wastewater_plant,51.4886374,-0.8795799,NODE_477620.040000_177328.030000,285.75
WTW_way_111682627,Llangennech Waste Water Treatment Works,wastewater_plant,51.689522,-4.0734952,NODE_256644.030000_201144.510000,186.09
WTW_way_112052094,Gt Whelnetham STW,wastewater_plant,52.208386,0.7454819,NODE_587763.690000_260480.420000,257.47
WTW_way_112509484,Unnamed Facility (112509484),wastewater_plant,52.3468527,1.0155093,NODE_605101.720000_276662.480000,489.02
WTW_way_112664286,Kinmel Bay Wastewater Treatment Works,wastewater_plant,53.2939572,-3.5211694,NODE_298892.610000_378672.330000,239.49
